,sr_,degree_1,degree_1_specializations,campus,key_skills
5917,6918,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5918,6919,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5919,6920,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5920,6921,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5921,6922,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5922,6923,,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5923,6924,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5924,6925,,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5925,6926,,Electronics  Telecommunication Engineering,MIT  WPU,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5926,6927,,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5927,6928,,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5928,6929,,Mechanical,MITCOE,['CATIA']
5929,6930,,Mechanical,MITCOE,['CATIA']
5930,6931,,Mechanical,MITAOE,['CATIA']
5931,6932,,Mechanical,MITCOE,['CATIA']
5932,6933,,Mechanical,MITCOE,['CATIA']
5933,6934,,Mechanical,MITAOE,['CATIA']
5934,6935,,Mechanical,MITCOE,['CATIA']
5935,6936,,Mechanical,MITCOE,['AUTOCAD']
5936,6937,,Mechanical,MITCOE,['AUTOCAD']
5937,6938,,Mechanical,MITCOE,"['CAD', 'CAM']"
5938,6939,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5939,6940,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5940,6941,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5941,6942,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5942,6943,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5943,6944,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5944,6945,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5945,6946,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5946,6947,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
5947,6948,,Electronics  Telecommunication Engineering,MITAOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
5948,6949,,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5949,6950,,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5950,6951,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5951,6952,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
5952,6953,,Mechanical,MITCOE,['CATIA']
5953,6954,,Mechanical,MITCOE,['CATIA']
5954,6955,,Mechanical,MITCOE,['CATIA']
5955,6956,,Mechanical,MITAOE,['CATIA']
5956,6957,,Mechanical,MITCOE,['CATIA']
5957,6958,,Mechanical,MITAOE,['AUTOCAD']
5958,6959,,Mechanical,MITAOE,['AUTOCAD']
5959,6960,,Mechanical,MITCOE,"['CAD', 'CAM']"
5960,6961,,Mechanical,MITAOE,['AUTOCAD']
5961,6962,,Mechanical,MITAOE,['AUTOCAD']
5962,6963,,Mechanical,MITAOE,"['CAD', 'CAM']"
5963,6964,,Mechanical,MITAOE,"['CAD', 'CAM']"
5964,6965,,Mechanical,MITCOE,['AUTOCAD']
5965,6966,,Mechanical,MITAOE,['AUTOCAD']
5966,6967,,Mechanical,MITAOE,"['CAD', 'CAM']"
5967,6968,,Mechanical,MITAOE,['AUTOCAD']
5968,6969,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5969,6970,,Mechanical,MITCOE,"['ProE', 'CATIA']"
5970,6971,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5971,6972,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
5972,6973,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5973,6974,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5974,6975,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5975,6976,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5976,6977,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5977,6978,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
5978,6979,,Mechanical,MITAOE,"['ProE', 'CATICPP', ' HTML', ' CMStool', ' MYSQL']"
5979,6980,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'JAVA']"
5980,6981,,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
5981,6982,,Mechanical,MITCOE,['CATIA']
5982,6983,,Mechanical,MITCOE,['CATIA']
5983,6984,,Mechanical,MITCOE,['AUTOCAD']
5984,6985,,Mechanical,MITAOE,"['CAD', 'CAM']"
5985,6986,,Mechanical,MITCOE,['AUTOCAD']
5986,6987,,Mechanical,MITAOE,"['CAD', 'CAM']"
5987,6988,,Mechanical,MITAOE,"['CAD', 'CAM']"
5988,6989,,Mechanical,MITCOE,['AUTOCAD']
5989,6990,,Mechanical,MITAOE,"['CAD', 'CAM']"
5990,6991,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5991,6992,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5992,6993,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
5993,6994,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5994,6995,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
5995,6996,,Mechanical,MITCOE,"['CAD', 'CAM']"
5996,6997,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5997,6998,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5998,6999,,Mechanical,MITAOE,"['ProE', 'CATIA']"
5999,7000,,Mechanical,MITCOE,"['ProE', 'CATIA']"
6000,7001,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'PCB design']"
6001,7002,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
6002,7003,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
6003,7004,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
6004,7005,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6005,7006,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6006,7007,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6007,7008,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6008,7009,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6009,7010,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6010,7011,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6011,7012,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6012,7013,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6013,7014,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6014,7015,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6015,7016,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6016,7017,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
6017,7018,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
6018,7019,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
6019,7020,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6020,7021,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6021,7022,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6022,7023,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6023,7024,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6024,7025,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6025,7026,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
6026,7027,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6027,7028,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6028,7029,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6029,7030,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6030,7031,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6031,7032,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6032,7033,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6033,7034,,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6034,7035,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6035,7036,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6036,7037,,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
6037,7038,,Mechanical,MITAOE,['CATIA']
6038,7039,,Mechanical,MITCOE,['CATIA']
6039,7040,,Mechanical,MITCOE,['CATIA']
6040,7041,,Mechanical,MITAOE,['CATIA']
6041,7042,,Mechanical,MITCOE,"['CAD', 'CAM']"
6042,7043,,Mechanical,MITAOE,"['CAD', 'CAM']"
6043,7044,,Mechanical,MITCOE,"['CAD', 'CAM']"
6044,7045,,Mechanical,MITAOE,"['CAD', 'CAM']"
6045,7046,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6046,7047,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
6047,7048,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
6048,7049,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
6049,7050,,Electronics  Telecommunication Engineering,MIT  WPU,"['C', 'PCB design']"
6050,7051,,Mechanical,MITCOE,"['CAD', 'CAM']"
6051,7052,,Mechanical,MITAOE,"['CAD', 'CAM']"
6052,7053,,Mechanical,MITAOE,"['CAD', 'CAM']"
6053,7054,,Mechanical,MITCOE,"['CAD', 'CAM']"
6054,7055,,Mechanical,MITCOE,['AUTOCAD']
6055,7056,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
6056,7057,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6057,7058,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6058,7059,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6059,7060,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6060,7061,,Mechanical,MITCOE,"['ProE', 'CATIA']"
6061,7062,,Mechanical,MITCOE,"['ProE', 'CATIA']"
6062,7063,,Mechanical,MITAOE,"['ProE', 'CATIA']"
6063,7064,,Mechanical,MITAOE,"['ProE', 'CATIA']"
6064,7065,,Mechanical,MITCOE,"['ProE', 'CATIA']"
6065,7066,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6066,7067,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6067,7068,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6068,7069,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6069,7070,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6070,7071,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6071,7072,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6072,7073,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6073,7074,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6074,7075,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6075,7076,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6076,7077,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6077,7078,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6078,7079,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6079,7080,,Mechanical,MITCOE,"['AutoCAD', ' PROE']"
6080,7081,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6081,7082,,Electronics  Telecommunication Engineering,MITAOE,"['C', 'JAVA']"
6082,7083,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
6083,7084,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
6084,7085,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
6085,7086,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6086,7087,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6087,7088,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6088,7089,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
6089,7090,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6090,7091,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
6091,7092,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6092,7093,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6093,7094,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
6094,7095,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6095,7096,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6096,7097,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6097,7098,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6098,7099,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6099,7100,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6100,7101,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6101,7102,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6102,7103,,Computer Science  Engineering,MITAOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6103,7104,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6104,7105,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6105,7106,,Mechanical,MITAOE,"['AutoCAD', ' PROE']"
6106,7107,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6107,7108,,Mechanical,MITAOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6108,7109,,Mechanical,MITCOE,"['SOLIDWORKS', ' AUTOCAD', ' CREO']"
6109,7110,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6110,7111,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6111,7112,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6112,7113,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6113,7114,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
6114,7115,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
6115,7116,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6116,7117,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6117,7118,,Civil Engineering,MITCOE,"['MSCIT', ' Leadership', ' AUTOCAD']"
6118,7119,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
6119,7120,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'JAVA']"
6120,7121,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
6121,7122,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6122,7123,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6123,7124,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6124,7125,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6125,7126,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
6126,7127,,Computer Science  Engineering,MITAOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
6127,7128,,Computer Science  Engineering,MITCOE,"['Java', ' JavasCript', ' CPP', ' Laravel Phpframework  ', ' HTML', ' Android', ' php', ' CSS']"
6128,7129,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6129,7130,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6130,7131,,Electronics  Telecommunication Engineering,MITCOE,"['C', 'PCB design']"
6131,7132,,Electronics  Telecommunication Engineering,"MIT,Pune","['C', 'PCB design']"
6132,7133,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6133,7134,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6134,7135,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6135,7136,,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC', ' MATLAB', ' C ']"
6136,7137,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6137,7138,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6138,7139,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' C ']"
6139,7140,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6140,7141,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6141,7142,,Computer Science  Engineering,MITCOE,"['C', ' Java', ' CPP', ' HTML', ' CMStool', ' MYSQL']"
6142,7143,,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC', ' MATLAB', ' C ']"
6143,7144,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6144,7145,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6145,7146,,Electronics  Telecommunication Engineering,MITAOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6146,7147,,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE', ' MiCrosoftoffiCe', ' ProgrammingLanguageCCPP', ' SimulationSoftwareProteusMultisem', ' Goodorganizingskills', ' MATLAB', ' MySQL']"
6147,7148,,Electronics  Telecommunication Engineering,"MIT,Pune","['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6148,7149,,Electronics  Telecommunication Engineering,MIT  WPU,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
6149,7150,,Electronics  Telecommunication Engineering,MIT  WPU,"['LoRateChnology', ' C', ' MathematiCaltoolMATLAB', ' basiCsofEmbeddedCPython', ' VHDL', ' platformWindowsandUNIX', ' EDATOOLMentorGraphiCs', ' PspiCe', ' ARM7', ' Python', ' Windows']"
6150,7151,,Computer Science  Engineering,MITCOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6151,7152,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6152,7153,,Computer Science  Engineering,MITAOE,"['CPPProgramming', ' Core JAVA', ' CProgramming', ' MySql']"
6153,7154,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6154,7155,,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC', ' MATLAB', ' Cprogramming', ' Keil']"
6155,7156,,Electronics  Telecommunication Engineering,MITCOE,"['AmazonWebServiCes', ' C CPP', ' Arduino', ' MongoDB', ' Linux', ' Golang', 'Microcontrollers', ' Gobot', ' InternetofThings', ' MATLAB', ' SQL', ' PHP']"
