,sr_,degree_1,degree_1_specializations,campus,key_skills,key_skills_str
9572,10573,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9573,10574,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9574,10575,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
9575,10576,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9576,10577,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9577,10578,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,PCB design']","C,PCB design"
9578,10579,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9579,10580,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9580,10581,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9581,10582,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9582,10583,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9583,10584,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9584,10585,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9585,10586,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9586,10587,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9587,10588,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9588,10589,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9589,10590,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9590,10591,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9591,10592,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9592,10593,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9593,10594,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9594,10595,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9595,10596,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9596,10597,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9597,10598,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
9598,10599,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
9599,10600,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","LoRateChnology, C, MathematiCaltoolMATLAB, basiCsofEmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
9600,10601,B.E.,Mechanical,MITAOE,['CATIA'],CATIA
9601,10602,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
9602,10603,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
9603,10604,B.E.,Mechanical,MITCOE,['CATIA'],CATIA
9604,10605,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9605,10606,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
9606,10607,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9607,10608,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
9608,10609,B.E.,Mechanical,MITAOE,"['CAD,CAM']","CAD,CAM"
9609,10610,B.E.,Mechanical,MITAOE,['AUTOCAD'],AUTOCAD
9610,10611,B.E.,Mechanical,MITCOE,"['CAD,CAM']","CAD,CAM"
9611,10612,B.E.,Mechanical,MITCOE,['AUTOCAD'],AUTOCAD
9612,10613,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9613,10614,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9614,10615,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9615,10616,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9616,10617,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
9617,10618,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
9618,10619,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9619,10620,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
9620,10621,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9621,10622,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9622,10623,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
9623,10624,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
9624,10625,B.E.,Mechanical,MITCOE,"['ProE,CATIA']","ProE,CATIA"
9625,10626,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9626,10627,B.E.,Mechanical,MITAOE,"['ProE,CATIA']","ProE,CATIA"
9627,10628,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
9628,10629,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
9629,10630,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9630,10631,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9631,10632,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9632,10633,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9633,10634,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9634,10635,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9635,10636,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9636,10637,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9637,10638,B.E.,Mechanical,MITCOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9638,10639,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9639,10640,B.E.,Mechanical,MITAOE,"['AutoCAD, PROE']","AutoCAD, PROE"
9640,10641,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9641,10642,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9642,10643,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9643,10644,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9644,10645,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9645,10646,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
9646,10647,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9647,10648,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9648,10649,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9649,10650,B.E.,Mechanical,MITAOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9650,10651,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9651,10652,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9652,10653,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9653,10654,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
9654,10655,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
9655,10656,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
9656,10657,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,JAVA']","C,JAVA"
9657,10658,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9658,10659,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9659,10660,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9660,10661,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9661,10662,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9662,10663,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9663,10664,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9664,10665,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9665,10666,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9666,10667,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9667,10668,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9668,10669,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9669,10670,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9670,10671,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9671,10672,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
9672,10673,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,JAVA']","C,JAVA"
9673,10674,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['C,PCB design']","C,PCB design"
9674,10675,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
9675,10676,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['C,PCB design']","C,PCB design"
9676,10677,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9677,10678,B.E.,Mechanical,MITCOE,"['SOLIDWORKS, AUTOCAD, CREO']","SOLIDWORKS, AUTOCAD, CREO"
9678,10679,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9679,10680,B.E.,Civil Engineering,MITCOE,"['MSCIT, Leadership, AUTOCAD']","MSCIT, Leadership, AUTOCAD"
9680,10681,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['C,JAVA']","C,JAVA"
9681,10682,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9682,10683,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9683,10684,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9684,10685,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9685,10686,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9686,10687,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9687,10688,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9688,10689,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9689,10690,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9690,10691,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9691,10692,B.E.,Computer Science & Engineering,MITCOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
9692,10693,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9693,10694,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9694,10695,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9695,10696,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, Cprogramming, Keil']","EmbeddedC, MATLAB, Cprogramming, Keil"
9696,10697,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9697,10698,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9698,10699,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9699,10700,B.E.,Electronics  Telecommunication Engineering,"MIT,Pune","['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9700,10701,B.E.,Computer Science & Engineering,MITAOE,"['CPPProgramming, Core JAVA, CProgramming, MySql']","CPPProgramming, Core JAVA, CProgramming, MySql"
9701,10702,M TeCh ,Electronics  Telecommunication Engineering,MIT  WPU,"['C,PCB design']","C,PCB design"
9702,10703,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9703,10704,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9704,10705,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9705,10706,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9706,10707,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9707,10708,B.E.,Computer Science & Engineering,MITAOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9708,10709,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9709,10710,B.E.,Computer Science & Engineering,MITCOE,"['C, Java, CPP, HTML, CMStool, MYSQL']","C, Java, CPP, HTML, CMStool, MYSQL"
9710,10711,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EmbeddedC, MATLAB, C ']","EmbeddedC, MATLAB, C "
9711,10712,B.E.,Computer Science & Engineering,MITAOE,"['Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS']","Java, JavasCript, CPP, Laravel Phpframework  , HTML, Android, php, CSS"
9712,10713,B.E.,Electronics  Telecommunication Engineering,MITAOE,"['EmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows']","EmbeddedCPython, VHDL, platformWindowsandUNIX, EDATOOLMentorGraphiCs, PspiCe, ARM7, Python, Windows"
9713,10714,B.E.,Electronics  Telecommunication Engineering,MITCOE,"['EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL']","EAGLE, MiCrosoftoffiCe, ProgrammingLanguageCCPP, SimulationSoftwareProteusMultisem, Goodorganizingskills, MATLAB, MySQL"
